J1	J2	J3	J4	J5	J6	J7	J8	J9	J10	J11	J12	J13	J14	J15	J16	J17	J18	J19	J20	J21	J22	J23	J24	J25	J26	J27	J28	J29	J30	J31	J32
-0.019259047	0.020734879	-0.106825228	-0.084246371	0.052124993	-0.019660357	0.099065504	-0.008160725	-0.006886846	0.151161326	0.055828043	0.065737572	0.016569151	0.035824461	-0.024566337	0.089377356	-0.024493201	0.012154768	0.088340142	0.178663361	0.134718686	-0.211261108	-0.005907318	0.039647772	0.17164368	0.044805617	-0.019811742	0.01991974	0.053414033	0.083965624	-0.104239009	-0.044790153
-0.114948607	0.165004036	-0.411951239	-0.220034814	-0.044298708	-0.007113118	-0.037819476	0.076691502	0.010232228	-0.009022511	-0.085159769	0.14115712	0.046195806	-0.143883917	0.117335578	0.03585887	0.022887884	0.155664955	0.0414597	-0.045125308	0.343086477	-0.175044039	0.117742836	0.197762536	-0.065265465	0.056298975	0.070826343	0.014078305	0.097679553	0.069452182	-0.298633316	-0.330534398
-0.023861306	0.291686695	0.024347855	-0.212644119	0.095230726	-0.267483961	0.096123237	-0.11203299	-0.187625533	0.050626005	0.10044058	-0.046432641	-0.016436911	0.090315158	-0.225889764	0.078374251	-0.194623331	0.295380218	0.042429634	0.028953688	-0.035886895	-0.17516454	0.09957828	-0.133611597	0.044724223	0.069687056	-0.055766621	0.047638039	0.010158436	0.071542023	-4.21604E-05	0.104152187
0.015471996	0.060398541	0.09338733	-0.125489556	0.154705044	-0.038545638	0.076584692	-0.198332699	-0.023397558	-0.028066275	0.093214907	-0.19690977	0.003725357	0.181053784	-0.095600141	-0.00111721	-0.024982985	0.047965888	-0.029671777	-0.036272943	-0.072765743	-0.314751706	0.03208618	-0.342934828	-0.007867435	0.014191881	0.002612011	-0.09512062	0.003989139	0.126361115	0.175602161	0.170458641
-0.010850676	-0.015388253	0.005439861	-0.173018872	0.154515776	0.024440491	0.200491145	-0.126339664	0.048449845	-0.012867704	0.028076982	-0.006452376	0.06818024	0.153959592	0.086186379	0.043292969	0.013167108	-0.031695691	0.127051149	-0.032941387	0.027152175	-0.331420598	-0.003762966	-0.151110043	0.028717439	0.071237414	0.004230648	-0.004596455	0.031729338	0.145725613	0.024760941	0.096381837
-0.045641732	0.236176187	-0.129923324	-0.116013612	-0.029825292	-0.248674563	-0.031537773	0.001719943	-0.19195557	0.068906714	0.076450506	0.020433733	-0.053748494	-0.05057103	-0.042002156	0.055092551	-0.177634699	0.229608523	-0.010053905	0.062124067	0.062082456	-0.15177811	0.085519862	0.041851011	0.036030508	0.024567409	-0.048869243	-0.020935002	0.022006121	0.008620282	-0.111436226	-0.072599876
0.015362388	0.063969993	0.154192207	-0.081302423	0.031818969	-0.066710504	0.071060257	0.016078228	-0.043099324	0.221594838	0.119934474	0.007881492	0.008825293	0.089771773	-0.403051949	0.131857843	-0.061780563	0.058882286	0.042010383	0.25357759	-0.273789032	-0.22569114	0.001960193	-0.004318824	0.226639021	0.059109168	-0.037234351	-0.220224813	-0.06520255	-0.035063884	0.073699018	0.206517353
-0.00098855	0.161341444	0.02959033	-0.080499637	0.025248447	-0.124907218	0.052199403	-0.052583161	-0.083741853	0.071008077	0.056088137	-0.026705297	0.005879245	0.055400403	-0.010091817	0.073963924	-0.096438601	0.16258239	0.01996301	0.059453654	-0.102143037	-0.302812712	0.047817039	-0.064700077	0.058658484	0.057289178	-0.032675936	-0.176343125	-0.016491073	-0.010294292	0.001610692	0.101940968
0.012950203	0.398214229	0.085372128	-0.282008688	0.13637467	-0.267719628	0.036698181	-0.086504649	-0.174088206	0.007424237	-0.016356617	-0.013290741	0.024619696	0.156849198	-0.104207368	0.091251078	-0.164017868	0.396041785	0.018809336	-0.055499849	-0.115714378	-0.307043743	0.19810204	-0.055404321	-0.049171956	0.110494154	0.015193011	0.02818092	0.011846276	0.086363705	-0.113208211	0.177953824
-0.073239368	0.11773487	-0.225895419	-0.215495515	0.051313912	0.044761945	-0.0172728	0.074462236	0.048422521	0.175039881	0.112089927	0.135605102	0.064777593	0.004632494	-0.058072857	0.122029534	0.054110969	0.106041803	0.048259802	0.183780002	0.155077409	-0.422087551	0.097076117	0.194363623	0.136140725	0.084618796	0.074482947	-0.021450744	0.049936709	0.107066785	-0.286042148	-0.125763986
-0.043394998	0.11090105	-0.234835835	-0.122678926	0.084058756	0.108191651	-0.464422624	0.060502937	0.065669124	0.01246703	0.13187027	-0.048454003	0.006964784	0.007550275	0.249070207	-0.016227245	0.123770651	0.105439673	-0.299863014	-0.007693744	0.317694065	-0.082598567	0.131209293	0.163393349	-0.130987899	-0.024814141	0.132785176	0.103662378	0.122244283	0.163948368	-0.344319349	-0.160404288
-0.010781411	-0.154762694	-0.052448728	-0.075054781	0.039471288	0.068415204	0.104119033	-0.196588619	0.075040214	0.039148183	0.199650148	-0.132437639	0.058834875	0.0138238	-0.023845279	0.047034319	0.029598988	-0.172839	0.012221826	0.030564956	0.119476114	0.037606132	-0.084900719	-0.256215812	0.057668898	0.049224876	-0.026189319	0.141019522	0.049704631	0.064981873	0.044880367	-0.024476862
-0.06248964	0.29932121	-0.262058402	-0.173723839	0.042376158	-0.362848266	-0.023498384	0.006839459	-0.265530892	0.064911362	0.197033028	0.081715937	-0.05362661	-0.019974269	0.027313954	0.077253088	-0.2545267	0.284559148	0.024065894	0.038353291	0.254787186	-0.19409042	0.116602087	0.110190928	0.014170826	0.052536609	-0.065492129	-0.038948861	0.089373904	0.119349121	-0.278283423	-0.188149424
0.032057279	0.21720903	0.067191661	-0.005712781	0.033273527	-0.229786585	0.187917564	-0.109072345	-0.143342847	-0.028493192	0.036797637	0.001049489	0.014960185	0.075498677	-0.275721071	0.05520299	-0.162063861	0.196199794	0.121707193	-0.067964107	-0.062102891	-0.183165063	0.092932119	-0.132688833	-0.008776462	0.082028807	-0.034550648	-0.058444552	-0.004021731	0.00576664	0.042430425	0.109262414
-0.005994189	0.174141929	0.060868733	-0.19462118	0.04186892	-0.181149713	0.279799073	-0.053693744	-0.116340618	-0.099019392	0.158933657	0.096925885	0.004609512	0.068378548	-0.190536786	0.010737816	-0.141327422	0.170820479	0.220831811	-0.134799706	-0.171076762	-0.330428249	0.046627896	-0.059901158	-0.028850767	0.056634227	-0.054588229	0.035705411	-0.025725013	-0.009390802	0.038924198	0.140290216
-0.043136007	0.133430551	-0.334748143	-0.100760622	0.118663337	-0.102622538	-0.15750806	-0.018197383	-0.094682921	-0.165036368	0.064143253	0.008650448	-0.055929926	0.030092624	0.262140123	-0.08693177	-0.062734023	0.128874469	-0.087484356	-0.217450418	0.455522063	0.019065256	0.065418818	0.07422467	-0.230728552	-0.046234869	0.002044836	0.051561624	0.16328444	0.25396964	-0.292647181	-0.286881575
0.005735147	-0.002649612	0.033950516	-0.112308603	0.119844462	0.22202525	0.048660565	0.056984059	0.189014492	0.063612941	0.101212395	0.134493319	0.115410261	0.128033283	0.245529576	0.064990547	0.183705131	0.010718899	0.087573144	0.058140557	-0.006139942	-0.253001498	0.049705578	0.157169526	0.050307067	0.076486271	0.114732066	-0.069170872	0.02675502	0.098525788	-0.211350751	0.112313123
-0.015586068	0.191940948	-0.010667811	-0.157309152	0.07410425	-0.155755415	0.168830541	-0.101386969	-0.086166287	-0.041661821	-0.019658097	0.006121157	0.035418011	0.075932248	-0.206131177	0.051292926	-0.109408341	0.18068171	0.112227494	-0.087906706	0.006723939	-0.301999239	0.080027989	-0.116753964	-0.030019181	0.08489899	-0.01814508	-0.159025657	0.016387784	0.052774745	0.003849528	0.075237193
-0.004931241	0.162904494	0.066143005	-0.14980976	0.127694385	-0.099174582	0.210926301	-0.157051238	-0.041418263	0.060809846	0.236160359	-0.033643869	0.060811999	0.148076302	-0.084200943	0.101116357	-0.070857197	0.152506783	0.122157413	0.041723611	-0.09064733	-0.361745449	0.070648044	-0.196048164	0.088444753	0.109340359	-0.005979518	0.247654479	-0.005700098	0.084104591	0.046343513	0.158553579
-0.047641832	0.282270994	-0.110864519	-0.042887933	0.161810583	-0.274368706	0.03533417	-0.026006782	-0.195133859	-0.022152717	0.003181904	0.042943038	-0.024091134	0.130652947	0.275427326	0.044385038	-0.191841224	0.277360658	0.042154798	-0.069498102	0.180314619	-0.382970149	0.111258533	0.02524384	-0.056927677	0.055637913	-0.042411234	-0.13783888	0.058222568	0.193709823	-0.147624892	0.003631203
-0.06471351	0.111304808	-0.188277436	-0.222701013	0.06920735	-0.124634735	0.102094077	-0.030340243	-0.072772331	-0.016832314	0.06442625	0.068712345	0.020110763	0.026489873	-0.02829621	0.043564579	-0.091650392	0.091828907	0.094773487	-0.052912797	0.17772157	-0.281863659	0.04560905	0.022806208	-0.022281426	0.061199699	-0.022989643	0.009149167	0.057092329	0.111988551	-0.128648198	-0.098683491
-0.01189769	0.265826342	-0.062739063	-0.182017129	0.056173049	-0.35314119	0.078369587	-0.087430679	-0.253962615	0.010900692	0.158391551	-0.006076767	-0.05044597	0.049908354	-0.217603096	0.053078013	-0.259294292	0.254102457	0.049765083	-0.019204422	0.07697132	-0.105849349	0.085185363	-0.072194057	0.001269599	0.04763943	-0.087123466	-0.081297601	0.043411148	0.0782114	-0.078248044	-0.010720052
0.00196207	0.033979942	0.085843398	-0.051114898	0.071445091	0.031022622	0.274471184	-0.146571027	0.062726733	0.074517691	0.158465458	-0.042051129	0.09610711	0.105611602	-0.376362733	0.100331328	0.015394334	0.029467404	0.158493375	0.07168336	-0.135756571	-0.263875519	0.005809318	-0.243050609	0.132801148	0.110287434	0.003007765	-0.194317536	-0.033520843	0.03260777	0.180627157	0.147764684
-0.078018468	0.228517314	-0.272095067	-0.112992523	0.077391434	-0.151435673	-0.261798706	0.005307039	-0.113312644	0.072220663	0.126921973	-0.047928478	-0.011259495	0.009039961	-0.193402475	0.067165964	-0.087846819	0.215460648	-0.182926024	0.0370424	0.353552713	-0.039465217	0.124755653	0.07598289	-0.046446075	0.042143335	0.020091861	-0.028553701	0.09193116	0.177487362	-0.23682886	-0.221851285
-0.067060478	0.100626736	-0.32639827	0.135588158	-0.199784218	-0.033540864	-0.134554279	-0.032035865	-0.027341554	0.203902398	0.155492249	-0.105379058	0.005377954	-0.231960212	-0.654357242	0.115445922	-0.037009879	0.11546907	-0.135883299	0.219314712	0.230961326	0.050127993	0.007610812	-0.042271346	0.148252384	0.044658198	-0.028733448	-0.103267969	0.017512681	-0.087759468	-0.013794807	-0.349846792
-0.065277219	0.301467796	-0.263618651	0.316634269	-0.232989167	-0.323286866	-0.268506566	0.101400443	-0.272792198	0.290486113	-0.027005356	-0.019412933	-0.108964378	-0.243374527	-0.380677786	0.143854719	-0.24736642	0.317288184	-0.179957825	0.323097903	0.160950911	-0.186284716	0.069554992	0.144108181	0.207302391	0.013293337	-0.102856462	-0.511280897	-0.020374884	-0.154303902	-0.096810092	-0.250301504
-0.026264744	0.028295335	-0.261645957	0.200408031	-0.256437187	-0.024937329	-0.128253067	0.028883994	-0.03952462	0.159605961	0.130712999	-0.025493384	-0.041001907	-0.25595347	-0.299581383	0.05712956	-0.036694547	0.041205644	-0.094795184	0.191336648	0.179669351	0.047647087	-0.030922156	0.056770561	0.127924133	-0.014384683	-0.045023457	-0.128396581	0.008627578	-0.170816337	-0.068722503	-0.309399719
-0.051957162	0.23069352	-0.288026808	0.30668339	-0.322605179	-0.240794183	-0.206153791	0.086508589	-0.205771417	0.279390272	0.381706316	-0.013179245	-0.085063528	-0.316939635	-0.340952894	0.135989013	-0.191571013	0.244843354	-0.140205612	0.315655327	0.143955886	-0.065416947	0.039656167	0.123637567	0.213998054	0.014644015	-0.090897927	-0.193391846	-0.025893595	-0.226096861	-0.075766485	-0.323421546
-0.028724523	0.078228498	-0.155211732	0.173706536	-0.242436748	-0.032454894	-0.149529992	0.123847959	-0.044384718	0.221930182	0.183078405	0.050180556	-0.036157268	-0.225957779	-0.515346013	0.094050329	-0.037055718	0.092607049	-0.075727038	0.262229543	0.040651926	-0.084297299	-0.002949658	0.174746787	0.180593025	0.001957404	-0.032975216	-0.240365622	-0.03292664	-0.207049232	-0.081899769	-0.169017253
-0.055811733	0.079834755	-0.276465303	0.245375248	-0.244827384	-0.009385695	-0.208209294	0.05283901	-0.019256688	0.263927911	0.163981758	-0.039172325	-0.009895255	-0.253063256	-0.367800854	0.127755088	-0.014614375	0.089250516	-0.153321965	0.298779064	0.188069145	0.027644263	0.012518763	0.090202212	0.199396186	0.027846944	-0.01240492	-0.162115038	-0.010691965	-0.151086305	-0.088199053	-0.309533311
-0.070738468	0.30764834	-0.415967754	0.28981698	-0.265839489	-0.384978775	-0.161233726	-0.033726037	-0.308456053	0.215978894	0.144230504	-0.120063329	-0.108784017	-0.299291589	-0.385783069	0.117831657	-0.303090208	0.328320097	-0.157782674	0.231398672	0.282411317	-0.067145599	0.046140669	-0.049535788	0.153814474	0.018039813	-0.144253404	-0.289190786	0.024085822	-0.124219891	-0.014132068	-0.438118339
-0.075947992	0.142602381	-0.306759422	0.160975408	-0.183906032	-0.021843776	-0.083038456	0.034871892	-0.028420651	0.185414766	0.047695617	-0.036018568	-0.007960897	-0.212009036	-0.57303113	0.094557065	-0.021702477	0.164561747	-0.074010917	0.210950328	0.18808763	-0.242393435	0.035496372	0.026106241	0.151296641	0.028128999	-0.00942173	-0.073378458	0.000317332	-0.10452926	0.042175996	-0.28652883
-0.05137279	0.04889827	-0.234089752	0.292488809	-0.240064789	0.060024671	-0.183922462	0.05907859	0.041538488	0.2962908	0.178499236	-0.058931387	0.024926658	-0.221194194	-0.371301413	0.152528375	0.039446046	0.062039755	-0.150431837	0.334116381	0.088303426	-0.260549545	0.01007661	0.062886291	0.236159793	0.049497814	0.013652365	-0.185216885	-0.042793299	-0.167145781	0.0030569	-0.2357171
-0.012586124	0.080410159	-0.157594827	0.158939722	-0.128097711	-0.036317009	-0.007702697	0.010807497	-0.03957164	0.2071741	0.159275018	-0.012393221	-0.021779837	-0.109613543	-0.4064939	0.096680532	-0.043032529	0.096886492	-0.014844089	0.24892789	0.135371443	-0.042511818	-0.008076476	0.009368311	0.204753532	0.017775112	-0.040113774	-0.221668935	0.008763403	-0.064399671	0.010975679	-0.162481384
-0.035277733	0.057480872	-0.233546298	0.028884558	-0.20741318	-0.049381087	-0.124832788	0.054443113	-0.05310261	0.233530308	0.099503987	0.01208371	-0.030458882	-0.229985389	-0.391252146	0.108602408	-0.059961061	0.072113427	-0.077373791	0.270481937	0.128950522	0.055808577	-0.030460344	0.111412745	0.196453109	0.015109162	-0.060252019	-0.172906597	0.019208605	-0.140317676	-0.123169214	-0.256241689
-0.043331355	0.258175992	-0.291355302	0.248147807	-0.242394152	-0.25217089	-0.278659254	0.079026352	-0.203914439	0.255374783	0.160896243	-0.010028342	-0.060772245	-0.258039852	-0.306186083	0.144070786	-0.191326605	0.266442299	-0.180340679	0.267303575	0.212766096	-0.006663268	0.067656456	0.155481207	0.154975587	0.040081329	-0.073007386	-0.235111012	0.014153753	-0.143387309	-0.200280098	-0.314468505
-0.029233776	0.147364182	-0.207781889	0.40618415	-0.308163414	-0.089293161	-0.185362002	0.017588292	-0.082742997	0.187687635	0.306545416	-0.088503569	-0.03713577	-0.277263329	-0.453152591	0.08956554	-0.071577998	0.158738338	-0.159868134	0.210446012	0.099440375	-0.168044478	0.033962029	0.00711908	0.127699653	0.012664431	-0.031005079	-0.22246661	-0.047685295	-0.22801381	-0.000289951	-0.243553348
-0.044496871	0.150300069	-0.187548722	0.205808818	-0.269677422	-0.079936198	-0.160058037	0.081492215	-0.077100608	0.24796025	0.220299758	-0.005284847	-0.031599125	-0.241644937	-0.371590163	0.122106274	-0.068028248	0.16590526	-0.109061731	0.281495884	0.053710086	-0.032276642	0.03030673	0.111978088	0.194021239	0.025219136	-0.033477902	-0.297395086	-0.050177983	-0.214311568	-0.04630622	-0.21768541
-0.030135502	0.162998981	-0.270690888	0.26551882	-0.296662863	-0.100152678	-0.217650746	0.035442453	-0.091052171	0.160326384	0.270435739	-0.070545601	-0.036857253	-0.294011094	-0.392129749	0.080032603	-0.081862015	0.179620211	-0.172199087	0.170184349	0.177651885	0.110534659	0.032643369	0.049161277	0.085362821	0.012931668	-0.038790909	-0.392265541	-0.001814923	-0.199328823	-0.047791128	-0.333559191
-0.051275566	0.20063101	-0.325641878	0.312875276	-0.253524242	-0.260005176	-0.051210491	0.017225361	-0.227833089	0.188496303	0.332134097	-0.016025917	-0.10993548	-0.265228744	-0.475856618	0.079351582	-0.221913768	0.223179935	-0.042560013	0.225365308	0.214535418	-0.095321881	-0.003654886	0.028223558	0.176887458	-0.014035401	-0.132412844	-0.348505568	0.00476501	-0.143667317	-0.023345931	-0.345461874
-0.048906647	0.166433767	-0.258630989	0.426396283	-0.40463866	-0.132659291	-0.123527314	0.106566161	-0.115787401	0.266462277	0.392776458	0.060742273	-0.045436027	-0.374620172	-0.662273083	0.133716878	-0.113917476	0.184339609	-0.0545008	0.305034545	0.098109576	-0.041183039	0.018320886	0.172385913	0.222074018	0.027251223	-0.06420287	-0.384707071	-0.067332158	-0.313980393	-0.125775507	-0.31592798
-0.050204643	-0.054033807	-0.199439663	0.174049779	-0.297541491	0.106937899	-0.116072777	0.101652902	0.060254559	0.220164386	0.016278399	0.001024261	-0.012764491	-0.287444833	-0.636506629	0.074031721	0.063294079	-0.029543012	-0.079483132	0.275092883	0.055442256	0.0042724	-0.053970882	0.101087816	0.201590222	-0.016425301	-0.006198989	-0.235993202	-0.046639253	-0.244508228	0.05133555	-0.232619196
-0.056018804	-0.124184144	-0.221996609	0.230516233	-0.24319876	0.162840968	-0.04557329	0.133944985	0.12787368	0.240135253	0.111803331	0.104131074	0.048476766	-0.237084764	-0.440158808	0.110924387	0.110340898	-0.11847349	0.010572965	0.288057232	0.103054853	-0.088995822	-0.058027917	0.195416956	0.225399831	0.032282434	0.022940359	-0.161472221	-0.036659269	-0.179278411	-0.077704153	-0.235145504
-0.058280138	0.173971922	-0.224302974	0.076849562	-0.146650891	-0.185859333	-0.005727857	0.001210318	-0.149591314	0.214570705	0.276684944	-0.001671139	-0.043999386	-0.160539683	-0.483700954	0.120835434	-0.159985318	0.187075056	-0.008934609	0.241261784	0.14010133	-0.077327094	0.01001147	0.021857945	0.198448578	0.038267345	-0.091422644	-0.269777235	-0.002825969	-0.080561493	-0.048025278	-0.225495942
-0.064051853	0.277206073	-0.309690899	0.229409475	-0.274100047	-0.260521156	-0.157963399	-0.015840663	-0.22099195	0.218064797	0.13679754	-0.100068437	-0.084811534	-0.293606	-0.569816452	0.111844212	-0.207954906	0.303825523	-0.147336302	0.240404675	0.190938414	-0.022617272	0.049737126	-0.022384342	0.162887801	0.015940116	-0.098465977	-0.299847336	-0.006243939	-0.18236825	-0.022516751	-0.33180616
-0.033409606	0.124129445	-0.274874976	0.218324967	-0.274453222	-0.059526771	-0.09169993	0.114951867	-0.064417257	0.172716919	0.172627936	0.082737856	-0.037626582	-0.272167456	-0.321609462	0.075680005	-0.055270452	0.141903396	-0.024131314	0.20449463	0.162199165	-0.044021159	0.015364933	0.179916488	0.14137407	0.005121094	-0.03488041	-0.214218236	0.000220586	-0.188900238	-0.108364423	-0.310837469
-0.016497221	0.295032472	-0.138316988	0.263801331	-0.326514966	-0.358023905	-0.227535719	0.063685716	-0.304351238	0.28022512	0.086599788	-0.070085039	-0.132024433	-0.283204047	-0.773585467	0.13068469	-0.281135271	0.3164351	-0.178707382	0.317290955	-0.000328855	-0.048890325	0.04642661	0.062006645	0.214082588	-0.003277612	-0.133139739	-0.602262036	-0.056678899	-0.290368644	0.000667893	-0.166923592
-0.040900743	-0.113443804	-0.268705827	0.160095171	-0.291092158	0.155567728	-0.123033361	0.00874782	0.116016938	0.19834737	-0.171552682	-0.079174219	0.034235596	-0.316188959	-0.381188595	0.082045059	0.103732587	-0.098879364	-0.118899991	0.236053023	0.175968358	0.116025559	-0.061831939	-0.005011212	0.167941789	0.012950111	0.016032088	-0.252426939	0.010641909	-0.217553602	0.024813984	-0.312797538
-0.045462077	-0.002260047	-0.242056782	0.252988085	-0.27309768	0.075862618	-0.018192864	0.032840044	0.056859388	0.18760583	0.228412996	-0.002556852	0.026708778	-0.260772183	-0.464114381	0.094337519	0.041334924	0.017246262	-0.019143431	0.220406368	0.113478248	-0.081513875	-0.031610455	0.034622109	0.176483348	0.03375686	-0.007687	-0.401922985	-0.032194561	-0.196264293	0.019414593	-0.276259648
-0.036878946	0.146244603	-0.256261796	0.25478673	-0.262280282	-0.040132252	-0.057091072	0.10706153	-0.036779779	0.245199869	0.314130599	0.088190669	-0.001496952	-0.252978242	-0.428675748	0.131096909	-0.030952676	0.156132663	-0.001868835	0.281179678	0.140126541	-0.139075325	0.048966449	0.17256293	0.212798559	0.046779797	-0.00341661	-0.318810965	-0.011943631	-0.181584766	-0.100262806	-0.276472611
-0.044359506	0.15075938	-0.231971361	0.090467255	-0.212643762	-0.080503348	0.004411432	0.014603615	-0.06387569	0.235535706	0.35091543	0.003093718	-0.004057134	-0.212115478	-0.311164768	0.13546447	-0.072961979	0.166995139	-0.00162294	0.266613988	0.108566553	-0.183110684	0.024095833	0.025514108	0.220805625	0.055295892	-0.040751203	-0.431441996	-0.006670322	-0.154704882	-0.017989452	-0.235106515
-0.027367086	-0.081014382	-0.191476025	0.264815517	-0.174860465	0.169015162	-0.206804804	0.089157137	0.137617339	0.30838509	-0.146796196	-0.019168681	0.068230994	-0.160507379	-0.261718945	0.158497929	0.124942862	-0.078899344	-0.146726166	0.348490429	0.132226515	-0.172872908	-0.020057914	0.126061814	0.242652724	0.059278096	0.050105111	-0.244936411	-0.011786259	-0.106268986	-0.063430392	-0.194881369
-0.033533228	-0.084181791	-0.22104936	0.163813185	-0.152514226	0.146019438	-0.053338072	0.030160539	0.116517662	0.27360207	0.001394177	-0.002256598	0.054208419	-0.159435636	-0.606042859	0.137795069	0.095071553	-0.070248904	-0.041837574	0.320478849	0.193488815	0.05832389	-0.05242648	0.059592163	0.25550648	0.050214786	0.013890266	-0.057022011	0.014415	-0.067440779	-0.057347362	-0.247347867
-0.129807043	0.288226202	-0.436090764	0.096925328	-0.225176948	-0.176707309	-0.49278048	0.166613973	-0.181432121	0.323749334	0.064952051	-0.023163325	-0.105374489	-0.316629898	-0.695728975	0.137408367	-0.131812883	0.322226693	-0.311116337	0.367006748	0.271428003	-0.073630567	0.079025071	0.23569358	0.206027958	-0.013008822	-0.046185154	-0.215342226	0.024777882	-0.122494879	-0.180435847	-0.398551207
-0.057618467	0.203114155	-0.277457264	0.206088552	-0.230468946	-0.168360367	-0.232107389	0.059042464	-0.132785784	0.194955523	0.169962152	0.003310931	-0.026892587	-0.257553452	-0.610104674	0.12141718	-0.134360418	0.215828969	-0.144941897	0.190962079	0.220031004	0.222885963	0.043502281	0.145514467	0.096430278	0.047152561	-0.059299844	-0.290830393	0.008913233	-0.126469448	-0.204254053	-0.320442885
-0.0177439	0.176644304	-0.191840608	0.183544783	-0.299423458	-0.188431968	-0.220403074	-0.059348789	-0.158783412	0.366957707	0.246081628	-0.212184415	-0.056447258	-0.261195101	-0.547514545	0.188515789	-0.154434364	0.180954281	-0.2410159	0.411736279	0.032311279	-0.101451838	0.025906584	-0.117729616	0.299973117	0.040124415	-0.077542599	-0.458929337	-0.034189888	-0.249295214	0.060226551	-0.223474092
-0.08385808	0.179971974	-0.342910644	0.250777231	-0.264759873	-0.120564063	-0.08221638	0.036009142	-0.106038103	0.265203075	0.209767895	-0.001857502	-0.038139366	-0.289453152	-0.403927714	0.132883101	-0.097956742	0.192919991	-0.058115139	0.30766126	0.180441765	-0.155488071	0.040378127	0.069151832	0.234500674	0.031706217	-0.04351048	-0.226452389	-0.015027529	-0.168925085	-0.071524473	-0.336857118
-0.034748164	0.14839071	-0.237230185	0.201121314	-0.21990908	-0.007327864	-0.142825338	0.021635845	-0.009840842	0.190679504	0.337296621	-0.067718836	0.011689916	-0.227366507	-0.336401237	0.106694577	-0.008429914	0.170556092	-0.126183785	0.206315138	0.177068082	0.014139386	0.040969439	0.015647362	0.131633394	0.044045542	5.7237E-05	-0.232688077	0.011107797	-0.139497093	-0.00466821	-0.257862945
-0.071078407	0.081235001	-0.307553388	0.128007922	-0.250968625	-0.013504929	0.022351696	0.081746906	-0.012985034	0.230407103	0.087384026	0.074500949	0.008262846	-0.260301748	-0.420999172	0.124816597	-0.02146006	0.089581491	0.039352212	0.269368734	0.124568137	-0.217865657	0.0086138	0.118142528	0.225959524	0.048397788	-0.018935329	-0.330748501	-0.019377606	-0.175586541	-0.027465312	-0.304249394
-0.091692659	0.248325872	-0.332642864	0.260952557	-0.175163343	-0.219102475	-0.083843605	0.122316918	-0.182590419	0.094466731	0.197041531	0.076488707	-0.069855579	-0.204833276	-0.362580393	0.053504669	-0.168126686	0.266313348	-0.021243797	0.099135352	0.215952754	-0.23936069	0.060414123	0.163499441	0.053108115	0.006365001	-0.067862078	-0.410720526	-0.008677347	-0.076902892	-0.053457886	-0.311590033
-0.059373279	0.209939673	-0.229080465	0.203639083	-0.140324829	-0.179052132	-0.191292161	0.104313036	-0.152461759	0.291576542	0.226578174	0.055170284	-0.051399111	-0.147999292	-0.665063632	0.154089129	-0.140662263	0.219622712	-0.097413685	0.32509732	0.182403428	-0.177154722	0.051514312	0.196490516	0.22427914	0.038247893	-0.05738153	-0.109542811	-0.005297503	-0.060681627	-0.217901766	-0.216117285
-0.052291423	-0.092273345	-0.35874443	0.333156605	-0.242886723	0.061286438	-0.223232318	-0.047829049	0.022757351	0.236511549	0.283737277	-0.164759321	-0.034473968	-0.27721705	-0.27961729	0.074412877	0.024450672	-0.087303482	-0.218220323	0.287637751	0.313163349	0.169754434	-0.07525846	-0.064189823	0.193843746	-0.029994567	-0.032215302	-0.126071641	0.031783735	-0.093622583	-0.009218831	-0.42180329
-0.047737366	-0.071005088	-0.308460446	0.254356157	-0.415401206	0.048471712	-0.2484324	0.076695841	0.005307484	0.38043775	0.009610583	-0.073409404	-0.047241427	-0.40816487	-0.712922135	0.15182065	0.002107478	-0.040890572	-0.197057156	0.455292016	0.112370954	-0.007015588	-0.101669039	0.083227565	0.336987656	-0.015323475	-0.064919932	-0.365468107	-0.031900135	-0.32873729	-0.010884973	-0.359625071
-0.050847789	0.188595679	-0.337621137	0.291582683	-0.316542944	-0.098245341	-0.170410451	0.06591404	-0.111646213	0.246012592	0.094671498	-0.028962841	-0.077011899	-0.327513905	-0.455158967	0.09337615	-0.088180446	0.224124676	-0.125245048	0.296137831	0.198618865	0.011941019	0.021550505	0.087148518	0.20693181	-0.016586365	-0.056175644	-0.306554831	0.000882229	-0.200958075	-0.022604439	-0.377042973
-0.079357086	0.316554258	-0.343021503	0.278534777	-0.291600537	-0.30782035	-0.333886919	0.160616204	-0.272102057	0.276204169	0.091729776	0.041882895	-0.122113997	-0.302531546	-0.479660849	0.128186962	-0.239400533	0.344298635	-0.18749273	0.307022611	0.196334879	-0.07552663	0.065985133	0.24769816	0.179784774	-0.002927417	-0.105760257	-0.157889937	-0.025724925	-0.182912656	-0.194603958	-0.372386597
-0.031603579	0.429265399	-0.210660064	0.233564419	-0.211554295	-0.414118013	-0.239417167	-0.018432978	-0.308609525	0.201905676	0.204519259	-0.116767871	-0.058054643	-0.208086141	-0.439407445	0.152178576	-0.296554384	0.446129965	-0.205499682	0.180624663	0.160994248	-0.053632022	0.140560869	-0.008161334	0.084711522	0.077273904	-0.087970967	-0.300676031	-0.004059981	-0.140236757	-0.091634047	-0.232963238
