J1	J2	J3	J4	J5	J6	J7	J8	J9	J10	J11	J12	J13	J14	J15	J16	J17	J18	J19	J20	J21	J22	J23	J24	J25	J26	J27	J28	J29	J30	J31	J32	J33	J34	J35	J36	J37	J38	J39	J40	J41	J42	J43	J44	J45	J46	J47	J48	J49	J50	J51	J52	J53	J54	J55	J56	J57	J58	J59	J60	J61	J62	J63	J64	J65	J66	J67	J68	J69	J70	J71
 -0.1244178253498131	 -0.1239013885038693	 -0.0661031489773302	 -0.2142594744768948	 -0.0023692944403131	 -0.0612574427174686	  0.0887226183631174	  0.0029426725553930	  0.2021163010131576	 -0.0042338456018815	 -0.0581260095456479	  0.0980627175371872	  0.0609888532800432	  0.1167918845454321	  0.0125480081131017	  0.0331419663320043	  0.0784168551539712	  0.0442945005247571	  0.1138334509262089	 -0.0271374014644147	  0.1326908586895211	  0.0403473068269438	  0.0385493928374656	  0.0859759517567941	 -0.0313613169573215	 -0.0348336580381618	  0.0425499978770549	 -0.0402221981811412	 -0.0850580828985710	 -0.1348513611052323	  0.2184146549238020	  0.0885030918136912	  0.0220900097502155	  0.0128467924802760	 -0.0145614876312780	  0.0129280271972563	 -0.0027093380767889	 -0.0433954831618729	 -0.1562221285491226	  0.2063255234516213	  0.0455710078360253	  0.0187325364762970	  0.0956876960098231	 -0.1020173982948807	 -0.1179852952620197	 -0.0407933474557598	  0.0013812041471307	  0.1058958707455222	  0.1052450912455471	  0.0314695653481542	  0.0628793534301696	 -0.0779141712301692	 -0.1362442407202595	  0.0250487039327301	  0.0175834633612991	  0.0396964530869316	  0.0311446766868451	  0.0450109033967763	  0.0278855981344109	  0.0884948857872634	  0.0448430752878922	  0.1098654638674387	  0.0529252710810938	  0.0199520889865039	  0.0332866310256216	  0.0574911355090491	  0.0094385474318420	  0.0679518584272405	  0.0070910617104719	 -0.0913410201953717	  0.1398658809074733
 -0.0535382628589201	 -0.1282599355277949	 -0.0714517482610963	 -0.0833515832089763	 -0.0301939646673140	 -0.0585854305720182	  0.0198883748444982	 -0.0057405726233372	  0.2132902017112954	  0.0129391100593961	 -0.0830628921535887	  0.0534697956620829	 -0.0055647998393358	  0.0745909771022321	  0.0403557859458559	 -0.0386978418988586	  0.1155847440396294	  0.0131648077569816	  0.0883355706667379	  0.0107483133193041	  0.0823661100934766	  0.0476691484360342	  0.0532969542467142	  0.0963018774086792	 -0.0238913812356284	 -0.0638440701484625	  0.0108229587462359	 -0.0267792063529365	 -0.0357794140252786	 -0.0564363451446058	  0.0956235256211498	  0.0502343024076939	  0.0339992668523652	  0.0734503553378642	  0.0104124798762697	 -0.0403061290633918	 -0.0170403274546948	 -0.0517727561737176	 -0.1780383839330884	  0.1931547363473760	  0.0346493610500738	  0.0274444215784707	  0.1723668420606662	 -0.0792824323635816	 -0.0835011320827206	 -0.0803573279072627	  0.0023074111715511	  0.1284456804045487	  0.0427869992409613	  0.0650731111683770	  0.1135987640867700	 -0.0441735469051063	 -0.0649946423171890	  0.0407080749426018	  0.0102242942377429	  0.0213744157678051	  0.0181286422206346	  0.0354233906468996	  0.0468742086729185	  0.0978476364822124	  0.0769208210685007	  0.0284831899779701	  0.0512950429177154	  0.0380751978621346	  0.0152467709931945	  0.0424071504051452	  0.0344600482503751	  0.0456499035499061	  0.0485979934684033	 -0.1341611903502779	  0.1760256501126105
 -0.0305959146583567	 -0.1348210760833952	 -0.0862013809100761	 -0.0868953358171591	 -0.0396025970375020	 -0.0670790527333401	  0.0670562491905490	 -0.0383395804643020	  0.2280789611952925	 -0.0214671309327960	 -0.1011015578159527	  0.1099997981864334	 -0.0322810929154442	 -0.0157999060811351	 -0.0235114082199465	 -0.1396931599360516	  0.0689199337827589	  0.0901620542245775	  0.1106031247867551	 -0.0040195120237048	  0.0686099459434472	  0.0170363870363484	  0.0168573469055846	  0.0691597387067947	 -0.0454787061466627	 -0.0667546969041955	 -0.0153837249140961	 -0.0317280819853604	 -0.0301526339989822	 -0.0205087670622856	  0.0968587267750723	  0.0820280449799765	  0.0051119965256436	  0.0945162786225136	 -0.0345853268845333	 -0.2301859209360163	  0.0284350199935201	 -0.0807558468273176	 -0.1750085957408448	  0.1843650894806544	  0.0640527893413327	 -0.0118041432757291	  0.0116142242670557	 -0.0836227790710617	 -0.0723989654456324	 -0.0885176863295867	 -0.0049597010439471	  0.1508162658015053	  0.0868494672787807	  0.0563010191927402	  0.0239689868425850	 -0.0390342182119113	 -0.0405800806795457	 -0.0041841898151209	 -0.0006524965603511	 -0.0068201224346791	  0.0020386422893016	  0.0377236623647138	  0.0044116912832302	  0.0373733887901983	  0.0317718918456086	  0.0161710517939587	  0.0267663464294774	 -0.0300504072083143	 -0.0151989596861111	  0.0390282271187812	 -0.0443678145800874	  0.0421178154702874	  0.0573686788215847	 -0.1398934440992267	  0.1933819401152332
 -0.0466986997871873	 -0.2467061235645735	 -0.0565087979684379	 -0.1104008325392707	 -0.0359919258577097	 -0.0456466684800833	  0.0651290284633727	 -0.1086074607090082	  0.2606277210117001	 -0.0049502380066998	 -0.0618528068419744	  0.0847679312465982	  0.0267394261125209	  0.0230296988049676	 -0.0148376396481944	 -0.0306389013969250	  0.1795776247018499	  0.0776656442002269	  0.1143888625869733	  0.0380332014233103	 -0.0323328421089818	  0.0288014063641068	  0.0136370015262793	  0.0757459606890818	 -0.1048373911341824	 -0.1652682281267187	 -0.0067993222109024	 -0.0476379914876487	 -0.0576028983507574	 -0.0561860520768584	  0.0872114153239756	  0.0653878540767635	  0.0153476617187276	  0.0622394704527252	 -0.0647500300069859	 -0.0754735756036737	 -0.0370239188661099	 -0.0411882375160092	 -0.2270411905375742	  0.2745213493074669	  0.0309528612920841	  0.0077781891442081	  0.0678719106373114	 -0.0667036055172382	 -0.0459641123648872	 -0.0815759881886631	 -0.0105597921603192	  0.1280707407466346	  0.0635810223733485	  0.1155209104888626	  0.0583474222811716	 -0.0420234757177354	 -0.0673026445683208	 -0.0027391322681558	  0.0024484899440841	  0.0036849431550179	  0.0029796477737392	  0.0277389168280315	  0.0025046132386826	  0.0512062307342250	  0.0380193591837681	  0.0124372973945496	  0.0169723931744787	 -0.0147133691918926	 -0.0034625597464404	  0.0320230395764503	 -0.0243054785547322	  0.0350753786712065	  0.0293018792029092	 -0.1247867209672239	  0.1802927039515040
 -0.1048350027205992	 -0.1026557639062454	 -0.0925698396869168	 -0.1686988789317128	 -0.0347241637356160	 -0.0785300303954131	  0.0772726433100272	  0.0321827820146134	  0.2229570679920088	 -0.0003922806238294	 -0.1038069889331541	  0.0957111682851992	  0.0541122421252324	  0.1146884643111825	  0.0374798923556857	  0.0068801287571105	  0.0579533234056194	  0.0902311033052435	  0.1362957988107271	 -0.0205850480385103	  0.1703426445603945	  0.0510678022198693	  0.0611618682050618	  0.1291576936375133	 -0.0021147150360555	  0.0558458743237377	 -0.0156995145536805	 -0.0616505303261226	 -0.0803974173017295	 -0.1076272691417598	  0.1585067512639717	  0.0708232491226085	  0.0483886028708508	  0.0767583109382209	  0.0718857342113162	 -0.0274655192090729	  0.0999625426052634	 -0.0803663335716554	 -0.2155364599152730	  0.2528042057566496	  0.0525834574067155	  0.0207147502737153	  0.0952561330686506	 -0.1010986871963005	 -0.1073590681010807	 -0.0664233403576531	 -0.0130150453284478	  0.0740391654628645	  0.0918148969072275	  0.0400047549238933	  0.0751183370165234	 -0.0752399338334551	 -0.1153695708722404	  0.0410744726490454	 -0.0038727442497647	  0.0081941302564223	 -0.0033576749397474	  0.0114326226705628	  0.0452415815491763	  0.1047416315547109	  0.0651682617854744	  0.0345873807926739	  0.0702789633510479	  0.0263393033502903	 -0.0024118797535973	  0.0286038668849389	  0.0224387109769160	  0.0618847459575113	  0.0588946474386198	 -0.1395220677939291	  0.1324777724731087
  0.0023054244595932	 -0.0877205110582390	 -0.0843434051106975	 -0.0501183306966129	 -0.0375227499832855	 -0.0637524129780794	  0.0834638324492342	 -0.0109944789439993	  0.1606205704363574	  0.0116659765474418	 -0.1035874607025737	  0.0666178622496577	 -0.0431059800064738	  0.0108466461732735	 -0.0351347742767333	 -0.0854308307436407	  0.0717035382917644	  0.0313789255888197	  0.0675364065790588	  0.0281572427253599	  0.0321108340771065	  0.0272528232494213	  0.0271190789949547	  0.0672738709882636	 -0.0191704557154373	 -0.0221503256164094	 -0.0039648532004973	 -0.0154736106730899	  0.0230682493756112	 -0.0049847410779923	  0.0506378219901534	  0.0664400247742640	 -0.0325254364720732	  0.0247178015745272	 -0.0183249115407072	 -0.0983418100089856	 -0.0046318855077071	 -0.0919574216757348	 -0.1647533120627725	  0.1236762318617386	  0.0175676783396326	  0.0182482312918153	  0.0172876483718807	 -0.0652843337031526	 -0.0571990230620149	 -0.0605533628816167	  0.0066886735601807	  0.0950301377410497	  0.0839837519588203	  0.0723164542341853	  0.0241816389487120	 -0.0057389971777093	 -0.0243835931259218	 -0.0185649589769148	 -0.0056880374317740	 -0.0100950512150605	 -0.0020369449555013	  0.0117607775604072	 -0.0196026048073577	  0.0510539955288629	 -0.0083490074458203	  0.0105958367866322	 -0.0027288929001990	 -0.0364016459603562	 -0.0087753053961299	  0.0158182271089575	 -0.0467538638876943	  0.0237605605418291	 -0.0013072019000914	 -0.1208919560517345	  0.1438173584127385
 -0.0309644936008104	 -0.1205276424009314	 -0.0807271243217747	 -0.0865813874007112	 -0.0402102662571168	 -0.0659830327136596	  0.0680974799623034	  0.0130028913067345	  0.2386585453924461	 -0.0029856884714744	 -0.0913210045352072	  0.0848940611133923	  0.0542969310225820	  0.0623672802593447	 -0.0142636891854966	  0.0189535850612638	  0.0537326618736506	  0.0530765873412661	  0.0794869189534075	 -0.0173008822378854	  0.0745980000442132	  0.0388888457881003	  0.0428447149096503	  0.0941303793653927	 -0.0248280208431804	 -0.0356249900761884	  0.0081257698502232	 -0.0267718827752095	 -0.0044207145161980	 -0.0648583891993344	  0.0802359607469308	  0.0851431252753284	  0.0351844652329689	  0.0232116142850858	  0.0324257567990656	 -0.0211003578539719	  0.0193155785722659	 -0.0568850759782951	 -0.1753528292837432	  0.2093498234524835	  0.0428751600913339	  0.0130950157036796	  0.1036734877923109	 -0.0898704831033322	 -0.0969594188605485	 -0.0877105804352786	  0.0109368585752602	  0.1671579421435036	  0.0783963157604549	  0.0402368122206773	  0.0733236839893883	 -0.0337060186699439	 -0.0656260090925801	 -0.0007601567061519	  0.0122038536755871	  0.0079604181518292	  0.0168093629676285	  0.0414831713955238	  0.0043448254747361	  0.0690221980028250	  0.0489441795028903	  0.0234435676784466	  0.0174505894442812	 -0.0138771070480703	  0.0033410198552785	  0.0466619122462895	 -0.0233421004480056	  0.0476594271293006	  0.0123795276357815	 -0.1328495803335368	  0.2102914339698905
  0.0368288716277170	 -0.2262654041930113	 -0.0689260560988285	  0.0416626353022791	  0.0812693679699339	 -0.0701744276727040	  0.0972526050547333	 -0.1020670157208261	  0.0918261852782873	 -0.0836542660679455	 -0.0383850937200864	  0.0691659929047836	  0.1290680833309852	  0.0659054351959618	  0.0444529134762625	  0.1413381506707181	  0.0090618548243302	  0.1131803435231463	  0.1213856688315609	 -0.0896281815587737	  0.1702427970360991	 -0.0284422461071711	 -0.0473460855992334	 -0.0250995846245660	 -0.1433722577117293	 -0.2445365032109029	  0.0233640135855865	  0.0311054751731299	  0.0519304943730999	  0.1103030687106765	  0.0607389151080143	  0.0946259433036451	  0.0832066222071620	  0.0075634607253184	 -0.0008931842200577	  0.1011965515596741	  0.0218330152627058	 -0.0644632963094481	 -0.1130216730809182	  0.1120548588114665	  0.0271694516924563	 -0.0443146380913151	  0.1449118238491323	 -0.1115083183216978	 -0.1270208822152290	  0.0471212047775622	  0.0361122132388434	  0.0510975808298914	  0.1060933933687292	 -0.0249285406005012	  0.0703948619653328	 -0.0044128315919290	  0.0406799971769708	  0.0659975790574613	  0.0255795522091986	  0.0584449813744308	  0.0560207124544529	  0.0759070301997574	  0.0489214996214691	  0.0512482780401970	  0.0852326363112563	  0.0252916246094114	  0.0872542231369138	  0.0389960556826439	  0.0433465114423780	  0.0778005927009565	  0.0220620618156998	  0.0909589219586909	  0.0225951911714660	 -0.0087344036181555	  0.0348978634758809
 -0.0635551681807692	 -0.1214213972313315	 -0.1011167020861349	 -0.1415888348161635	 -0.0567271863047561	 -0.0761629978505794	  0.1295179724655673	 -0.0513632618941585	  0.2231023119250878	 -0.0214219768198105	 -0.1254270872640216	  0.1185822032123542	  0.1348554709650624	  0.2161273407263253	 -0.0169541517658599	  0.1095926402987140	  0.1314811141159062	  0.0056212099057594	  0.0632576527651298	 -0.0153881410301110	  0.0882558083049487	 -0.0024318430592074	 -0.0086422099079974	  0.0412787177754732	 -0.0521755205408688	 -0.0561825998172720	  0.0297578847222318	 -0.0316369512026403	 -0.0598276905322952	 -0.0027940948171953	  0.1337587742262085	  0.1045833776912515	 -0.0356740305576606	 -0.1072903494758693	  0.0755770638531605	  0.1824405332324147	  0.0110654265418886	 -0.1028796749888370	 -0.1700284629150036	  0.1559852960494562	  0.0092576065888138	 -0.0118468058842327	  0.0181314098079706	 -0.0923588808814071	 -0.0925705662498254	 -0.0993707463279208	 -0.0146139005227263	  0.1548776343720228	  0.1635970082454215	  0.0593030941409644	 -0.0085901252112975	 -0.0595295608224847	 -0.0520092081916760	 -0.0096265555080199	 -0.0027589183635596	  0.0175003436068344	  0.0128696682306580	  0.0268076834128093	 -0.0019084194246388	  0.0777214986071729	 -0.0461771268860767	  0.0655925600896771	  0.0020497535380913	  0.0004162055557456	  0.0164194389578715	  0.0393103500446650	  0.0013366691886533	  0.0505943317222786	 -0.0807667400398422	 -0.1553885338966058	  0.2112686406814743
 -0.0501295964034208	 -0.1457171216729879	 -0.0591049844795416	  0.0090567587968912	 -0.0375883769684276	 -0.0507893281215677	  0.0709594419631823	 -0.0868407112437626	  0.2891729037763020	 -0.0042576586244301	 -0.0620335098343274	  0.1186948650306066	  0.1199235896340374	  0.0682415893732419	  0.0015934790476364	  0.1704304692710458	  0.1437495632155483	  0.1300149595305098	  0.1470935871729634	  0.0032581345325966	  0.0587204595325700	  0.0435986442867047	  0.0479852531061951	  0.1085057021940532	 -0.0287459979633824	 -0.0222711556480574	  0.0233466570919711	 -0.0014898593327442	 -0.0184453946282301	 -0.0908270354291449	 -0.0422190795919500	  0.0868807877861148	  0.0532433353362411	 -0.0770875619064495	  0.0267679748199721	  0.1491380602394618	  0.0323672065590760	 -0.0264854688848437	 -0.1848948691985597	  0.2804726303433345	  0.0555113568015910	  0.0128387827314540	  0.0677078353868323	 -0.0750153350649089	 -0.0807539237695384	 -0.0948500796510695	  0.0211314995767361	  0.1542840354891933	  0.0825353981933198	  0.0762573661543026	  0.0465163843081971	 -0.0312462546161257	 -0.0612039751603062	  0.0107012844665178	  0.0208455406368004	  0.0338074361052389	  0.0275349769385169	  0.0437909564776151	  0.0162715381083407	  0.0549861183448601	  0.0588128359016904	 -0.0200410312106482	  0.0063782458783673	  0.0135438045167289	  0.0306333304620477	  0.0606919565821851	  0.0125520648405545	  0.0664567172113720	 -0.0448382384861693	 -0.1348348428115127	  0.2191522796282414
